gender,vitality,type,weight,jump_length
male,4,cat,2.4407716230189274,26.9571256625485
female,5,dog,3.5092196458652536,22.8883878713314
female,5,dog,3.328887493977115,23.845055066630046
male,7,dog,3.9653802528073543,31.033243172003875
female,3,dog,3.0598202236305223,20.84472635797917
female,9,dog,3.545070242594363,27.64177684771453
male,4,dog,3.915097849029756,27.48368994197096
female,5,cat,2.4773193391178614,21.131203507066687
female,3,cat,1.6919877889679502,15.32791953825171
male,5,cat,3.000639507529181,22.53305165755057
female,6,dog,3.6798215179707414,24.02696585097631
male,5,dog,4.183546135922846,29.65474336575117
male,1,dog,3.7357311719480597,23.596759790618105
male,7,cat,2.6345931220364567,25.982989325316872
male,4,dog,3.632723743529576,33.524703198388806
male,5,dog,3.8336338533572984,29.48397014753002
male,4,dog,4.083183166018085,23.1020193947462
female,4,cat,2.3365791137222955,14.524177922783007
female,1,cat,2.40005080835593,21.57455994770703
male,10,dog,4.069856325161394,40.29884886572747
male,5,dog,3.963089212233366,29.705733100189285
female,2,cat,2.23011102713223,9.776469829180265
female,5,dog,3.6936414665104946,26.448055734949605
male,0,dog,3.7365997924748,24.975805511768325
male,10,cat,2.6987417443032955,40.632413164242834
female,4,dog,3.469250978597091,18.824446769799657
male,10,dog,4.045177969910518,41.435824975840056
male,7,dog,3.938088600188951,33.1045943228734
female,7,dog,3.547820877620945,28.028461056583694
male,6,cat,2.4153539973669726,30.847018110754117
female,9,cat,1.896466075231427,27.579425008682136
female,7,cat,2.2784115887182024,18.160039334958533
female,2,cat,2.17558804141197,16.820596653629963
male,3,cat,2.4583957639939173,27.506067781581606
female,3,dog,3.260494081119772,18.281884512899445
male,4,dog,4.064265278601271,31.292645370791902
male,1,dog,3.9391503226219817,22.062792274879712
male,5,dog,3.611111645741933,37.959154362856964
male,7,cat,2.7477434553514453,31.831417322928807
male,6,dog,2.9831948329915776,31.134959031863147
male,4,cat,3.0932389337268136,22.57728637260313
male,7,cat,2.8995820306602456,30.639097145702053
male,5,dog,3.761204118684732,35.811269147520264
male,8,cat,3.0456153183344634,35.015052463179266
female,7,cat,1.9468059382692569,17.589931107888276
female,4,cat,2.351060060189845,19.19508441848173
female,7,cat,2.072748940059624,20.125119594562275
male,6,cat,2.3708518779959267,31.229250146738394
male,6,cat,2.5662415902262716,26.714937459203835
female,3,dog,3.3399775078672085,25.369964097636007
male,5,dog,3.8747793370505743,33.9357100177334
female,7,dog,3.5973899934185067,25.86261662589511
male,4,dog,3.8755742970598215,32.28401745975392
male,4,cat,2.590589115790704,23.000456938390112
male,4,dog,4.230906542636612,29.895073721469057
male,5,cat,2.885995832905092,26.47638025820047
male,4,dog,3.9849535373286766,28.176394895654525
female,8,dog,3.1926065361515996,24.977187733101143
male,4,cat,2.8415799557476675,29.34822838759896
male,8,cat,3.068120931730156,27.276152248562664
female,8,dog,3.528461284175676,19.933308290480234
male,9,dog,4.187596140137882,38.20342566810198
male,6,cat,2.3605972622423677,27.245565114892397
female,6,dog,3.330046592802021,20.30630294296724
female,6,cat,2.642891488106275,19.688556597398886
male,6,cat,2.258049038692379,26.47468718888174
male,5,dog,3.9717124097455776,33.401466903132935
male,3,cat,2.6304752017197197,23.651696332081425
male,2,cat,2.686051101972488,22.674731987901577
male,4,dog,4.177979682168226,37.66965166896567
male,10,cat,2.345061995786229,34.58282576735384
female,5,cat,2.2112286995254444,25.562956053391353
male,4,cat,3.086959327733395,22.287756765712203
female,5,cat,2.16949007425706,17.566620462072443
female,14,cat,2.2571364452636136,30.047517289640354
female,8,cat,1.9694065346385854,24.870776444560803
male,5,cat,2.9214761533592046,27.34475153279396
male,4,cat,2.462619650448835,25.57552326417482
female,5,dog,3.3582378353246245,24.94871576603437
male,9,cat,2.751476528850485,37.21444159276958
male,3,cat,3.2592710935119467,26.916484693772865
female,5,dog,3.678133794939641,24.009222147808423
female,7,dog,3.1245256801405126,24.215941006063574
male,1,dog,3.6279275079551794,28.010486071698253
male,3,dog,4.067223135565839,24.92846925155753
male,3,dog,3.9746773037716525,27.354317605226946
male,3,cat,2.611735584725151,25.01393493760771
male,5,cat,2.736940279605706,27.91656110913807
female,6,dog,3.3998575604090786,28.524211942037027
female,2,dog,3.423510986531562,18.251723572172402
female,5,cat,1.6592239287484556,16.658386859414975
male,9,dog,4.1258099133273936,32.75798512121566
male,6,cat,2.8437271142562985,28.01381888910655
male,7,cat,2.9128859183332607,27.921066380937553
male,4,dog,4.700106727649119,26.787190228881464
male,7,dog,3.603006060619524,35.298179306996154
male,11,dog,3.8296024879533306,41.285029789334715
male,5,dog,3.9916654662228415,35.6750327467548
male,3,cat,2.9564220254525724,28.148322978327847
female,4,dog,2.995690421293308,23.730861644780273
male,4,dog,4.0110297276721685,25.673683135403216
male,4,dog,3.892736086470387,27.257280535550105
male,9,cat,2.569690277888861,35.98982611480875
male,4,cat,2.870200453430375,28.131534418848045
male,5,cat,2.3406817061677914,32.671218597429956
male,4,cat,2.8371516084903625,22.50060186730275
male,3,dog,4.164081478631523,24.94962335142438
male,8,dog,3.776957314768205,37.24467455406228
female,3,cat,2.0021704727472973,15.30779639795017
male,4,cat,2.7751611627545496,23.819405440458432
male,4,cat,3.0352117406979753,19.20649123673414
female,1,cat,2.1254790298285022,14.759918029184739
male,9,cat,2.699847478300744,38.54644016676947
male,9,dog,4.225892913534048,33.17910191521848
female,6,dog,3.52290742309133,29.527542759802245
male,3,dog,3.697923833854965,30.7323211364963
male,4,cat,2.7801750151825875,28.838669694590525
female,4,dog,3.3091171978196265,20.979316833777077
female,4,dog,3.444604884042618,21.40019917565499
female,4,dog,2.956389655788141,18.76449336114252
female,5,cat,2.4130470426429786,21.25337613928837
male,8,cat,2.7916589005829193,28.869114272005525
male,4,dog,3.7932722958568577,24.64424642584438
male,6,cat,2.6158004505114727,27.511047281717474
female,6,cat,2.054854329347297,24.158255015219684
female,3,cat,2.123677383656544,19.88404383662086
male,4,dog,3.8908881359676153,29.003525101341197
male,5,cat,2.701894031897917,35.140703714073645
female,4,cat,2.285972664454653,13.939512871215229
male,6,cat,2.680014278372034,31.897436523698182
male,7,dog,3.9221166806071315,33.20216598089567
female,4,dog,3.4195055959549916,19.864078363075095
male,5,cat,2.515170490134605,29.81430055319476
female,1,dog,3.003618845209647,16.854961006486988
female,3,cat,2.3531139253010713,17.152935104667346
male,2,dog,4.054454314537114,26.050957220998473
male,5,cat,2.8611838438518666,27.04352982668018
male,5,dog,3.6885848848439076,35.07737883619952
male,9,cat,2.6110240197672656,38.61299179875766
female,10,dog,3.51005914702,27.92167357964751
male,5,dog,3.918232626698633,31.454028285263036
male,5,dog,4.141146330635599,26.946416633980576
female,8,cat,2.2738117892122216,26.311716636526043
male,3,dog,3.617638879294219,27.96824493791241
female,9,cat,2.280266745181246,24.401726014916438
male,4,dog,4.00685248243934,27.06886929001644
male,8,dog,3.8357739516143545,37.474354084028775
male,9,dog,3.5072369426622894,37.07752733322629
female,5,cat,2.2415021616812343,23.49410330918355
female,6,cat,2.1738111921522547,21.307068802249002
male,9,cat,2.7421296889265765,34.19205648466736
male,4,dog,3.7380807569127796,24.52584377887777
male,1,dog,3.7734735720491477,20.53140150974194
male,3,cat,2.9573749264337734,27.64145577983142
male,6,cat,2.3065553840938477,23.40233527708364
male,4,dog,3.5296111475994816,33.58156685401038
female,3,cat,1.9368029201621797,17.81970213335693
female,7,dog,3.3348660591787507,23.946719469068732
male,4,cat,2.1707890597376442,24.86110101038188
female,4,dog,3.1605272570498966,16.719904548879857
male,3,dog,3.797519487889189,29.100589375702068
male,1,dog,4.135716717409131,21.892634846019284
male,10,cat,2.4773073905715113,33.353501169890876
female,10,dog,2.6762522574275804,23.910212060061767
female,7,cat,1.9706572630234414,20.904362965224944
male,3,cat,2.421148199537844,23.524891157372963
male,4,cat,3.0728653657529272,23.57656584826656
female,3,cat,2.4408253500840544,15.99135091428705
male,4,dog,3.8260419744043297,33.2062739314387
male,7,dog,3.8879910465574516,38.05701522409724
male,5,dog,3.901016194091212,29.62391498345145
male,6,dog,3.7260095493469723,32.386186981568166
male,3,dog,3.7601848426718605,29.724636676235015
female,8,dog,3.275049365137761,23.99863424071344
female,5,cat,2.4348449988103074,18.602446522360403
female,4,dog,3.196927187510881,21.646267390723946
female,6,dog,3.478262770787179,26.765712035214264
female,3,cat,1.9948695497444004,16.777278486677083
male,5,cat,2.318350135648887,22.708724709538785
male,5,cat,2.7186586511567845,24.96364116382857
female,8,dog,3.4795812809036084,27.212468446900942
male,6,dog,3.864208453078195,28.559386388728008
male,4,dog,3.5998018640083345,29.631645963822958
male,7,dog,4.089114931163803,31.23773171767535
female,5,cat,1.936313281586113,18.873831968002207
male,2,dog,4.116448903683181,25.819546304069533
male,4,dog,4.110947803183826,25.525207355889613
male,6,dog,4.220287338812559,34.04572510757002
female,4,dog,3.194957833739153,15.314812232004329
female,5,cat,2.401670004276256,20.310676552785214
male,8,cat,2.932032282296721,39.05344177669404
male,5,dog,4.02663490446048,33.156090571712944
female,4,cat,2.0957780625838667,15.808516598913418
male,8,dog,3.5895960023335016,36.27299183339578
female,8,dog,3.4527469036389253,26.29837576688964
male,5,dog,4.183212826983446,40.47969413224935
female,5,cat,2.154525972226018,21.875123079714037
male,10,cat,2.7295424186504054,34.6357190351942
male,3,dog,3.8460232389179367,24.928078403904365
female,7,dog,3.242673567686015,24.996050282244127
male,8,cat,2.5699282098453313,30.89177420997357
male,6,dog,3.971613306109077,38.43820255437534
male,4,cat,2.319129767528238,21.73534582508252
male,3,dog,3.6008107320056926,29.742902316512104
male,6,cat,2.32201248724513,26.8679455919589
male,4,dog,3.6918780774603515,32.85729841565923
female,2,dog,3.392117492643894,19.909000600782658
female,6,dog,3.0480314672339466,21.943201119488318
male,4,dog,3.849197995171613,28.27169880805737
male,2,dog,3.474538413768715,25.992327257189736
male,10,cat,2.364600218454563,35.12802771549336
male,6,dog,3.967860545965746,34.8044338487961
male,9,cat,2.60612606612116,29.21597217099717
male,7,dog,3.7101803189276867,40.1086971902288
male,7,cat,2.6117103766591008,34.36028402731721
male,5,cat,2.4596312619780867,29.35618773868362
female,3,dog,3.4828772640047565,19.555999829596384
male,7,cat,2.7444793674900363,35.16740373115878
male,5,cat,3.092114879094216,29.47854936017284
female,5,dog,3.5495817090927226,23.73909265298071
female,4,dog,3.276687288608902,19.7399351893272
male,5,dog,4.118909594562983,34.5022785890777
male,4,dog,3.4954328250901026,26.40811773715142
female,5,dog,3.0923667201794034,19.53174093321768
female,3,dog,3.346624886165938,17.885833328819167
female,8,dog,3.5387883444484776,31.048639411254705
female,1,dog,3.5817553420783095,25.180490608700666
female,6,cat,2.064849380158768,17.540632581848524
male,6,cat,2.996582018841606,26.44438643225216
male,4,cat,2.7054002597162112,24.922745978568333
male,5,dog,3.741825999706919,31.52345761544507
male,1,cat,2.8423467835083764,24.298380354246664
male,4,cat,2.778665357368322,28.954518563141214
female,4,dog,3.729928117637515,23.923913615062215
male,4,cat,2.7719727381224435,26.025223066071206
male,6,cat,2.5356715097375835,31.277247939678276
male,4,dog,4.121725543841415,24.069465732664696
male,4,cat,2.8478522281179153,24.212199350709273
male,3,dog,4.019399919993055,27.276029024572374
male,6,dog,4.195841869938128,36.473796777739594
female,4,dog,3.6942154146849466,23.178214577805623
male,11,cat,2.9594713579277365,39.04942351304311
female,8,cat,1.6190634803899142,27.76284732496913
male,7,cat,2.5610472324973306,34.57569516595383
female,7,dog,3.7378685372231706,31.040857903612633
male,5,cat,2.350937822513329,25.70891783067569
male,5,dog,4.102893667691028,31.5938543251449
female,6,cat,2.057191203295089,21.205278237694134
female,4,dog,3.0266928733690275,25.024831210015282
female,5,cat,2.4048858477047013,19.257151513002267
male,7,cat,2.7848727861374725,33.492404131750575
male,8,cat,2.8427048676144864,27.61357659761459
female,4,cat,2.4925898962274666,15.618090768979744
male,5,cat,2.594286889381028,26.489819286165353
male,5,dog,4.171396446279003,34.41244293229186
female,3,cat,1.9988188734871204,19.224613249696915
male,6,cat,2.6707393291821364,26.166315586922277
male,4,dog,3.6750230650711195,32.07818440828273
male,3,cat,2.6527229090033337,21.49954765049933
female,4,cat,1.900018841632358,19.026808418500558
female,9,dog,3.1132378363180946,33.61747633383403
female,5,dog,3.790046218400932,22.999452550717553
male,5,cat,2.805901822419436,29.91197417922463
male,8,cat,2.4321227680566917,34.21715558545377
male,5,cat,2.7559177840363795,23.146692321466926
male,6,dog,3.769135748565037,33.50833274866792
male,3,dog,3.778749384842763,32.86533272763449
male,6,dog,4.4139255831097,34.30331879289714
male,5,dog,4.228466577864375,29.95783133704511
female,3,cat,1.9267220847154123,16.765152024473032
male,5,cat,2.7312634468623602,28.730308393963085
male,11,dog,4.510259287529548,41.75914755935762
male,6,cat,2.599227537311661,26.577743459515613
female,3,cat,2.180934539317361,16.72311308365875
male,5,cat,2.500381304148187,26.616176556275327
male,8,dog,4.2466929743680355,35.33247225361683
male,3,cat,2.9258957248202258,24.166603058352013
female,3,cat,2.026528345632157,12.932267656650108
male,7,cat,2.819869640504182,34.33797261981771
male,4,cat,2.4216728986454203,25.689376717391184
male,7,cat,2.7369266628348234,27.452868402179067
male,7,dog,3.597883472389843,33.46806855106826
female,10,dog,3.4662791893554785,30.38003041985239
female,7,dog,3.6821014986475173,27.332713788056033
female,6,dog,3.340237377374333,21.721312632696765
female,8,dog,3.1451779958081647,26.404199892545677
male,5,cat,2.783923143671284,28.12176045699028
male,7,dog,4.222396953990973,31.64648736301879
male,4,dog,3.919198563067394,32.49174685263603
male,3,cat,2.365476800012731,29.3465074756211
female,6,cat,2.292854458565738,14.736669190167305
male,2,cat,2.486388106418868,21.637592316891887
male,7,dog,3.761064932523765,28.519716521180136
male,10,dog,3.846580608490718,37.70901311144249
male,5,dog,3.9728789139027367,37.130743125536256
male,3,dog,3.840952720636319,28.927291252505096
male,8,dog,3.6667506330567634,34.578917176438594
female,10,dog,3.15934409256492,26.0952346587699
female,7,dog,3.0163692821996007,16.686867911088733
female,4,dog,3.4507383625189822,19.49030884229092
male,5,cat,2.7157453680083097,22.497177601574826
male,6,dog,3.7426269618808536,30.47090668681651
male,4,cat,2.540163425767352,25.354703185098554
female,3,dog,3.2816355981562837,20.05675005227907
female,9,dog,3.722863008885157,29.29985275989155
male,2,dog,3.820531721777973,29.53036002253726
female,5,cat,2.376993806266031,23.213909843267626
male,6,cat,2.578096118896432,25.910037515382466
male,5,cat,2.5924845509531647,25.975884717841506
female,2,cat,2.1913366512533337,16.326856504385393
female,3,dog,3.3584570215202505,22.68283717700603
male,1,cat,2.709576065822492,18.90372884071709
male,5,dog,4.026382065664644,31.64766916780442
female,4,cat,2.107443985633766,19.71582072509617
female,7,cat,2.593018037241138,20.96052561629482
female,4,dog,3.5126087769930177,23.844753871241068
female,7,dog,3.2760157051494274,27.922653197529996
male,2,dog,3.8194311385378388,29.292294966661917
male,3,cat,2.662434789925826,32.93847744790286
male,5,cat,2.3644892295762983,24.37209101462378
male,3,dog,3.7046591343675805,36.68187510113746
male,4,dog,3.909054977406597,28.486104000189066
male,8,cat,2.6880891411735073,32.28224078151061
male,1,dog,4.141332102176094,30.87996258615131
male,7,dog,3.983909553869549,35.00041322540867
male,3,dog,3.6830053133625684,31.78360827969759
female,6,dog,3.3981481985579696,21.912786525338888
female,8,dog,3.651606465805189,29.76237034615881
female,3,cat,2.310738320597038,8.970952878707092
male,3,cat,2.6823982425183037,27.50912999117237
male,4,cat,2.7166399668133554,32.172730935650755
male,5,dog,3.8146411928513246,33.201181441052924
male,2,cat,2.732527338154728,25.37827874737085
female,9,dog,3.4463230784712593,28.229471720124934
male,5,cat,2.42893557878641,23.84485361167998
female,4,cat,2.610664523764428,20.48857710804978
female,6,cat,2.2665746602288546,21.07122737011886
male,4,dog,4.269177089159764,33.52751427660944
male,3,cat,2.5652899281976485,24.162388140003547
female,8,dog,3.5420729105269593,26.669322481123494
female,7,cat,2.1840550671908496,21.935820074714833
male,4,dog,4.084111477554363,32.22238234704193
female,1,cat,2.142091248480403,17.659206645369167
male,9,dog,3.834885220459548,35.35279724296604
male,4,cat,2.8042289220411982,29.677246411098263
male,5,dog,3.9429038784123343,32.796668670003655
female,7,cat,2.426064030042974,20.10049051362097
male,7,dog,4.04210573528133,37.53342972164702
male,6,cat,2.8172142703917347,32.86900745951006
female,5,dog,3.57184055720896,15.995755470313242
male,4,cat,2.4125805133264855,19.51702077150547
female,5,cat,2.237143837158683,21.983336969912802
male,4,dog,4.156194509186772,32.26982970196344
female,4,cat,2.0670439624253127,12.46679700435266
female,8,cat,2.036457179538501,26.770262603316006
male,1,dog,3.9361071620334465,30.878612331898502
female,1,cat,2.7221142692990346,14.830459331876998
male,3,dog,4.163443942406632,26.586043923730603
female,7,dog,3.2916197013377904,21.77049046409723
male,3,cat,2.537995854479843,27.720113062800607
female,4,dog,3.364910033338145,21.71158238380582
female,5,dog,3.6024898383732964,20.17142249907783
male,3,cat,2.470213438429161,17.930225411937144
male,6,dog,3.487807998147188,33.807890046728396
female,3,dog,3.5687049905981043,24.98706530712523
male,2,dog,4.0767816230525344,28.561767194077607
female,7,dog,3.364314054618643,20.02899690305005
female,3,cat,2.425847437541306,17.53853929070051
male,2,cat,3.12946862169379,22.913944167736837
male,4,dog,4.066304579416077,28.13718852021789
female,7,cat,2.2918478857496307,20.965158922043113
male,7,cat,2.591629872860354,32.348562460466425
male,5,dog,3.7622868870655735,40.00395454401476
female,3,cat,1.855851343295788,15.916265351185078
female,7,cat,2.3283649349645157,20.897886046366448
male,6,cat,2.6991787787475463,32.394430641286505
male,3,cat,3.2344656031886183,26.266718604769967
female,9,dog,3.6739969682142037,25.951286772598202
male,1,cat,2.4407510009481452,22.539594178859925
male,7,dog,3.802804741692146,33.556106165585305
female,4,cat,2.1326248658505884,10.286640599810696
male,4,cat,2.848129235588918,27.296074677535866
male,6,dog,4.088105406541906,32.4845555646297
female,1,cat,2.261099602359214,12.077018696910578
female,2,dog,3.2260120996676376,18.33067115018975
female,6,cat,2.1321455091097135,19.985416810550888
male,7,dog,3.9780986474445683,37.30354042045358
male,4,dog,3.7472149519444757,24.439595364468165
female,8,dog,3.1346046991619043,31.10958267704583
female,8,dog,3.7449327814605167,31.596077120792145
male,6,dog,3.777401931288137,36.016061315776426
male,7,dog,3.9143902356128337,31.278467625453114
male,4,dog,3.6668399657764033,32.4923984824724
female,3,cat,2.401884348208997,12.752417825394371
male,9,cat,2.8124730554847344,30.400721117701828
male,7,cat,2.4941828485421498,34.73171777693139
male,5,dog,4.266311184354296,32.93464615973956
male,6,cat,2.753434101747597,23.70608031923176
female,3,cat,2.33970839824773,12.081029730052709
male,8,dog,3.9095624131001254,36.5799891124719
male,2,cat,3.060168073017108,18.755879934458157
female,5,dog,3.6511479179558934,24.70442715936658
female,5,cat,2.4803893531082757,22.84725102283167
male,5,dog,3.8532731980311707,35.47522840128881
female,4,dog,3.3321499864997777,20.654241181359335
female,7,dog,3.2939206765568434,26.61529856571285
male,6,dog,3.7918432652381675,33.412248928896055
male,1,dog,4.08458473816345,26.05304269962538
female,6,dog,3.4837807224412987,19.35465457328315
female,7,dog,3.566200002592643,26.748038873071504
male,4,cat,2.7669031417794328,29.261554387502592
male,6,dog,3.694272006013818,36.090065299384754
male,5,cat,2.9689181103707947,21.06344468896523
male,5,cat,2.478487446725747,29.261723444466828
male,2,dog,3.9055216438962366,28.473332087501305
male,5,dog,3.6492515743546536,33.17416743637625
male,1,dog,3.834578056524377,31.0314527673684
female,7,cat,2.4859295737827996,22.91431627604071
female,3,dog,3.386183695137559,20.33174022539928
female,1,cat,2.0341092800574376,11.83918417127829
female,4,cat,2.1596158474918337,21.058909408576298
male,2,cat,2.587762210617293,20.44236735305527
male,8,dog,3.792813946989297,33.67295384455014
male,1,dog,3.9606016074378814,25.390365633122705
male,7,dog,3.8117038065529396,31.092893259400622
female,6,dog,3.7613131935768744,26.57666925324539
male,1,cat,2.7303737027891137,17.31385058441125
female,5,cat,2.009458157374646,23.954821843446002
male,7,cat,2.4956444029351608,28.528129118262715
male,5,dog,4.270959004016611,34.90025350897634
male,5,dog,3.8798374824345534,30.75130966992048
male,8,dog,3.9786562674563313,37.411242219975385
female,2,dog,3.4750412516751235,20.568180210446563
female,2,dog,3.3992270922703707,25.181398385497737
male,2,dog,3.9276766598808863,28.540788927172276
female,5,cat,2.065085019110927,21.586134505162924
male,7,cat,3.326075960065804,33.4903455985452
male,2,cat,2.720193136942771,23.25690980478784
male,4,cat,2.5862842980148417,25.15349029164325
female,8,cat,1.9949910463648635,20.029343121810733
male,8,dog,3.9238510125316384,31.45621539923681
female,5,dog,3.7449510272734323,26.114439616572017
female,5,cat,2.3363782495891128,19.25512717986358
female,2,dog,3.1957763504601284,19.63763473234017
female,4,dog,3.627248305071946,19.503339300005972
female,2,cat,2.2707190184257313,5.038628787060352
male,6,dog,4.074604826066867,36.19413836308835
male,3,cat,2.6266315011975467,27.152235033271225
male,7,cat,2.6935981794163477,26.674069291013428
male,8,dog,4.1143141763055935,32.592006319153384
female,4,cat,2.0204967600991823,21.42453639265416
male,7,dog,3.832763125852067,31.258283110130805
female,6,dog,3.5038081136832426,24.950644486938135
male,3,dog,3.9648276316616373,23.3338331882671
female,7,cat,2.2320120007304403,26.065525813677013
male,5,cat,2.9894821485516436,24.624820045182506
male,7,dog,4.238574004721337,28.596655798534478
male,5,dog,3.4577533325510723,37.83990544053165
male,3,dog,3.877482793590371,34.11356403982009
male,7,dog,4.041191376922575,32.955063782018044
female,7,cat,2.218172037636293,22.294562094969695
male,4,cat,2.5591008378284466,23.048229434362483
female,7,dog,3.5088337526903874,25.998435593202444
female,3,dog,3.186850942068825,23.286389309831623
female,4,dog,3.692075175034435,21.612917495348416
female,3,cat,2.1757113931449354,17.92239131356261
male,5,cat,2.3164947789926393,29.947768711255854
male,4,dog,3.901611516858876,31.72248011518486
male,8,dog,4.331861083293221,36.45260440307101
female,9,dog,3.665222827951576,23.609341462751342
female,3,dog,3.7396803907863805,21.204716391509834
male,5,dog,3.5464189172186784,25.20570327411932
male,5,cat,3.1325673152691884,29.116303570257273
male,10,dog,4.042207155964601,37.24730623500953
female,3,dog,3.339698908106415,24.32501617387141
male,5,cat,2.735519300248848,28.691426122602603
male,8,cat,2.653105498923727,28.820622639725887
male,4,cat,2.8367135318430026,24.51486708626764
male,8,dog,4.087600204054087,30.499065751863757
female,3,cat,2.3079506112244816,16.58743847857644
male,4,dog,3.5701268750796253,36.24397870822089
male,3,cat,2.5986484629189612,23.07457069316554
male,6,dog,3.989070575371632,38.48198828538715
female,4,cat,2.358763452848694,21.660918645379603
male,4,dog,4.148444216537464,31.489032305066143
male,9,cat,3.0240133529977555,36.41129897608133
female,5,cat,2.151163311444226,21.535551828254647
female,6,cat,2.3901051382713012,23.563140964429255
male,4,cat,2.8278289489977517,31.256511937020452
female,3,cat,2.293813391464589,14.769929159294243
male,4,cat,2.3835236011024854,24.27666052861168
male,7,cat,2.8134038414063003,32.271173032407916
female,4,cat,2.1046704374126644,16.217497108701274
male,5,cat,2.5367003212725403,28.26744597030843
male,6,cat,3.08100589108407,35.14716951458737
female,6,dog,3.2931274805188373,26.65825512408141
female,4,cat,2.360370013149815,19.791266930214164
female,4,dog,3.161667014681839,25.98180741538908
female,2,cat,2.545261979102435,15.952311140112581
male,2,dog,4.001452231530173,23.917746810911986
female,5,dog,3.66577738370205,26.922704333802052
female,1,dog,3.557186824137652,12.87070624899436
male,3,dog,3.9979907137814985,25.381562025407934
male,7,cat,2.869956647731399,34.52599380885777
male,6,cat,2.939243450887616,30.377818100098853
male,7,cat,2.561499356115631,31.880555924354006
male,4,cat,2.7005158359733104,24.061994616651706
male,2,dog,3.7898349316290596,24.376775989824885
male,3,cat,2.410739950159161,25.368461283058757
female,8,dog,3.136353309400993,26.892627692457264
female,7,cat,1.9298314250815134,21.96421718828651
male,6,dog,3.9068960422439365,32.939231251126955
male,3,cat,2.431457758828394,24.200779522635692
male,4,dog,3.9639830262716558,33.991188640423644
male,1,dog,3.583275674813213,30.052791822226872
female,4,cat,2.3441828911336566,12.478234527363899
male,4,cat,2.6078341609908193,22.947444453708393
male,5,cat,2.837088171976475,23.474576470358784
male,6,cat,2.970715129527685,29.39181822242116
male,8,cat,2.6045102314540594,31.84098807860257
male,9,dog,3.3114634676175743,41.188626793285025
female,2,dog,3.247819155377711,21.69250397428535
female,6,dog,3.2513216055914627,30.054427089909012
female,3,dog,3.515868450452692,26.825245374508498
female,1,cat,1.9145144769385742,21.76936882564148
male,3,dog,4.103167622959475,28.99496401778345
female,5,dog,3.171587935228346,24.067431674669436
male,5,dog,3.484732738742046,22.601158829977578
female,4,dog,3.59524950534585,24.10691606587978
male,5,dog,4.203552076483915,32.054079908843455
male,3,dog,4.019654395214006,28.222315080731086
male,4,cat,2.4981222779472887,17.98113943028845
male,1,cat,3.094586874980385,18.27190338339749
female,7,cat,2.2972120860057013,25.12240974506773
male,5,dog,3.9378306021081206,33.45103157970132
female,5,dog,3.0595425925313213,23.81880654925565
male,4,dog,3.284147859823105,28.348043147164656
male,6,cat,2.5390211936178377,28.083987506770164
female,3,cat,2.5751091608207823,14.657047017434188
male,6,dog,3.856880679125202,33.56987047410623
male,3,dog,3.8888283334114266,27.26237682406131
male,6,dog,4.0833461022554625,35.89183810236067
female,8,dog,3.4692637013234844,25.88995379032521
male,9,cat,2.97921010729924,34.0717029317833
male,5,dog,3.7583931562424757,28.236833351753383
male,1,dog,4.144341153661575,25.919709317279892
male,7,dog,3.731941115229912,32.59594671642465
female,5,dog,3.0740891389702876,24.757917930829716
male,8,dog,3.3870015284763544,36.813417774867204
female,6,cat,2.1501587339397545,22.70259792504715
male,7,cat,2.9161142715792234,30.896713846555638
female,4,cat,2.223647993673317,18.04961956905955
female,9,cat,2.2381802554754047,24.16302588660545
male,2,cat,2.513754545638257,22.273384965052262
male,5,cat,2.7379739038723723,24.124111541901293
male,4,dog,3.9639388475423445,31.080160764856274
male,3,cat,2.614545709080791,17.49845615616344
female,6,cat,2.2127158240886677,27.256880270220414
male,5,dog,4.186222431218833,32.62349249877236
male,4,cat,2.364767288084931,25.18872272413611
male,6,cat,2.849980880648238,28.26902533212817
female,7,cat,2.334389369534053,17.788395367115548
male,2,cat,2.3377498088499435,20.381009792680512
female,3,dog,3.341880624502465,18.034928535687598
male,4,cat,2.41400540552711,25.86928151401647
male,7,dog,4.180002875255696,40.31838834059911
male,5,dog,4.101957050526565,31.50901462492837
male,8,cat,2.784668375075492,31.429842188234336
male,6,dog,3.8334884688789326,31.512874685534882
male,3,dog,3.9349802541713523,25.151603006335577
female,2,cat,2.0386025449094403,17.30112055505131
male,7,cat,2.8498935213375756,33.60279323930556
male,8,cat,2.6909094563436655,31.985750530814418
male,10,cat,2.361753709440421,35.343357771171426
female,4,cat,1.9045013738353207,15.297612772084069
female,7,dog,3.745901414949519,26.96024079374547
male,7,dog,3.8989052987310253,38.746129470217625
male,1,cat,2.194828426523118,23.29391694887229
male,8,dog,3.725432256234344,38.176750000936195
female,3,cat,2.1633008254676738,16.081081828765953
male,5,dog,3.911696919200242,33.98460778770637
male,4,cat,2.5874134378122378,29.322749515990587
female,6,dog,3.060230102546826,27.8783060166339
male,6,dog,4.088426937121937,33.222782511205224
male,2,dog,4.098414704729435,27.305228841169335
female,4,cat,2.1372125549081202,17.274805523414805
female,8,dog,3.889864441766809,33.84039890840833
male,6,cat,2.5124421833043673,29.117021095912907
male,6,dog,3.557312983775217,35.03569351415467
female,6,dog,3.441224974014855,33.19229477118938
female,3,dog,3.8174364963633076,23.62607316272035
male,2,dog,3.82238314029521,24.475219754460916
female,5,cat,2.3421615854720716,23.892484856365503
female,6,cat,2.1203410270298058,21.663461526759654
